country,region,region_type,city,city_slug,region_slug,country_slug
India,Uttar Pradesh,state,Mirzapur-Vindhyachal,mirzapur-vindhyachal,uttar-pradesh,india
India,Uttar Pradesh,state,Moradabad,moradabad,uttar-pradesh,india
India,Uttar Pradesh,state,Muzaffarnagar,muzaffarnagar,uttar-pradesh,india
India,Uttar Pradesh,state,Partapgarh,partapgarh,uttar-pradesh,india
India,Uttar Pradesh,state,Pilibhit,pilibhit,uttar-pradesh,india
India,Uttar Pradesh,state,Prayagraj,prayagraj,uttar-pradesh,india
India,Uttar Pradesh,state,Rae Bareli,rae-bareli,uttar-pradesh,india
India,Uttar Pradesh,state,Rampur,rampur,uttar-pradesh,india
India,Uttar Pradesh,state,Saharanpur,saharanpur,uttar-pradesh,india
India,Uttar Pradesh,state,Sambhal,sambhal,uttar-pradesh,india
India,Uttar Pradesh,state,Shahjahanpur,shahjahanpur,uttar-pradesh,india
India,Uttar Pradesh,state,Sitapur,sitapur,uttar-pradesh,india
India,Uttar Pradesh,state,Sultanpur,sultanpur,uttar-pradesh,india
India,Uttar Pradesh,state,Tehri,tehri,uttar-pradesh,india
India,Uttar Pradesh,state,Varanasi,varanasi,uttar-pradesh,india
India,Uttarakhand,state,Almora,almora,uttarakhand,india
India,Uttarakhand,state,Dehra Dun,dehra-dun,uttarakhand,india
India,Uttarakhand,state,Haridwar,haridwar,uttarakhand,india
India,Uttarakhand,state,Mussoorie,mussoorie,uttarakhand,india
India,Uttarakhand,state,Nainital,nainital,uttarakhand,india
India,Uttarakhand,state,Pithoragarh,pithoragarh,uttarakhand,india
India,West Bengal,state,Alipore,alipore,west-bengal,india
India,West Bengal,state,Alipur Duar,alipur-duar,west-bengal,india
India,West Bengal,state,Asansol,asansol,west-bengal,india
India,West Bengal,state,Baharampur,baharampur,west-bengal,india
India,West Bengal,state,Bally,bally,west-bengal,india
India,West Bengal,state,Balurghat,balurghat,west-bengal,india
India,West Bengal,state,Bankura,bankura,west-bengal,india
India,West Bengal,state,Baranagar,baranagar,west-bengal,india
India,West Bengal,state,Barasat,barasat,west-bengal,india
India,West Bengal,state,Barrackpore,barrackpore,west-bengal,india
India,West Bengal,state,Basirhat,basirhat,west-bengal,india
India,West Bengal,state,Bhatpara,bhatpara,west-bengal,india
India,West Bengal,state,Bishnupur,bishnupur,west-bengal,india
India,West Bengal,state,Budge Budge,budge-budge,west-bengal,india
India,West Bengal,state,Burdwan,burdwan,west-bengal,india
India,West Bengal,state,Chandernagore,chandernagore,west-bengal,india
India,West Bengal,state,Darjeeling,darjeeling,west-bengal,india
India,West Bengal,state,Diamond Harbour,diamond-harbour,west-bengal,india
India,West Bengal,state,Dum Dum,dum-dum,west-bengal,india
India,West Bengal,state,Durgapur,durgapur,west-bengal,india
India,West Bengal,state,Halisahar,halisahar,west-bengal,india
India,West Bengal,state,Haora,haora,west-bengal,india
India,West Bengal,state,Hugli,hugli,west-bengal,india
India,West Bengal,state,Ingraj Bazar,ingraj-bazar,west-bengal,india
India,West Bengal,state,Jalpaiguri,jalpaiguri,west-bengal,india
India,West Bengal,state,Kalimpong,kalimpong,west-bengal,india
India,West Bengal,state,Kamarhati,kamarhati,west-bengal,india
India,West Bengal,state,Kanchrapara,kanchrapara,west-bengal,india
India,West Bengal,state,Kharagpur,kharagpur,west-bengal,india
India,West Bengal,state,Cooch Behar,cooch-behar,west-bengal,india
India,West Bengal,state,Kolkata,kolkata,west-bengal,india
India,West Bengal,state,Krishnanagar,krishnanagar,west-bengal,india
India,West Bengal,state,Malda,malda,west-bengal,india
India,West Bengal,state,Midnapore,midnapore,west-bengal,india
India,West Bengal,state,Murshidabad,murshidabad,west-bengal,india
India,West Bengal,state,Nabadwip,nabadwip,west-bengal,india
India,West Bengal,state,Palashi,palashi,west-bengal,india
India,West Bengal,state,Panihati,panihati,west-bengal,india
India,West Bengal,state,Purulia,purulia,west-bengal,india
India,West Bengal,state,Raiganj,raiganj,west-bengal,india
India,West Bengal,state,Santipur,santipur,west-bengal,india
India,West Bengal,state,Shantiniketan,shantiniketan,west-bengal,india
India,West Bengal,state,Shrirampur,shrirampur,west-bengal,india
India,West Bengal,state,Siliguri,siliguri,west-bengal,india
India,West Bengal,state,Siuri,siuri,west-bengal,india
India,West Bengal,state,Tamluk,tamluk,west-bengal,india
India,West Bengal,state,Titagarh,titagarh,west-bengal,india
